model,task_id,functional_pass,first_failure_stage,run_directory,run_json_exists,events_path,events_present_nonempty
qwen3.6-35b-a3b-fp8,lark__parse_tree_core__001,False,build_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/lark__parse_tree_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/lark__parse_tree_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,lark__visitor_transform_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/lark__visitor_transform_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/lark__visitor_transform_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,license_expression__policy_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/license_expression__policy_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/license_expression__policy_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,mako__lexer_expression_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/mako__lexer_expression_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/mako__lexer_expression_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,markdown__extensions_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/markdown__extensions_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/markdown__extensions_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,markdown_it__commonmark_render__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/markdown_it__commonmark_render__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/markdown_it__commonmark_render__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,marshmallow__schema_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/marshmallow__schema_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/marshmallow__schema_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,mkdocs__plugin_config_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/mkdocs__plugin_config_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/mkdocs__plugin_config_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,msgpack__pack_unpack_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/msgpack__pack_unpack_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/msgpack__pack_unpack_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,multidict__multidict_mutation_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/multidict__multidict_mutation_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/multidict__multidict_mutation_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,networkx__dag_topo_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/networkx__dag_topo_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/networkx__dag_topo_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,packaging__requirement_marker_specifier__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/packaging__requirement_marker_specifier__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/packaging__requirement_marker_specifier__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,parse__format_parser_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/parse__format_parser_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/parse__format_parser_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,parsel__selector_namespace_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/parsel__selector_namespace_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/parsel__selector_namespace_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,parso__python_parse_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/parso__python_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/parso__python_parse_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,passlib__hash_context_core__001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/passlib__hash_context_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/passlib__hash_context_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pathvalidate__sanitize_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pathvalidate__sanitize_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pathvalidate__sanitize_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pendulum__parse_format_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pendulum__parse_format_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pendulum__parse_format_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,phonenumbers__parse_format_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/phonenumbers__parse_format_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/phonenumbers__parse_format_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,platformdirs__app_dirs_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/platformdirs__app_dirs_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/platformdirs__app_dirs_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pluggy__hook_call_order__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pluggy__hook_call_order__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pluggy__hook_call_order__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pluggy__hook_specs_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pluggy__hook_specs_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pluggy__hook_specs_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pluggy__hook_wrapper_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pluggy__hook_wrapper_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pluggy__hook_wrapper_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,poetry_core__dependency_groups_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/poetry_core__dependency_groups_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/poetry_core__dependency_groups_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pydantic__field_validator_core__hard3_001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pydantic__field_validator_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pydantic__field_validator_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pydantic_settings__env_source_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pydantic_settings__env_source_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pydantic_settings__env_source_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pydantic_v1__validation_error_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pydantic_v1__validation_error_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pydantic_v1__validation_error_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pygments__formatter_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pygments__formatter_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pygments__formatter_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pygments__lexer_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pygments__lexer_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pygments__lexer_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pyramid__configurator_action_core__hard3_001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pyramid__configurator_action_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pyramid__configurator_action_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pytest__fixture_resolve_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__fixture_resolve_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__fixture_resolve_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pytest__ini_markers_core__001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__ini_markers_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__ini_markers_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pytest__mark_expression_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__mark_expression_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__mark_expression_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pytest__marker_registry_core__hard3_001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__marker_registry_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__marker_registry_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pytest__skipif_eval_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__skipif_eval_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pytest__skipif_eval_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,python_box__config_box_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_box__config_box_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_box__config_box_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,python_dateutil__relativedelta_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_dateutil__relativedelta_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_dateutil__relativedelta_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,python_dateutil__rrule_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_dateutil__rrule_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_dateutil__rrule_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,python_decouple__config_repository_core__001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_decouple__config_repository_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_decouple__config_repository_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,python_dotenv__env_parse_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_dotenv__env_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_dotenv__env_parse_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,python_frontmatter__roundtrip_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_frontmatter__roundtrip_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_frontmatter__roundtrip_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,python_multipart__form_parse_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_multipart__form_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/python_multipart__form_parse_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,pyyaml__safe_load_dump__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pyyaml__safe_load_dump__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/pyyaml__safe_load_dump__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,readme_renderer__content_type_core__hard3_001,False,build_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/readme_renderer__content_type_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/readme_renderer__content_type_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,redis__resp_parser_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/redis__resp_parser_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/redis__resp_parser_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,referencing__json_schema_refs_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/referencing__json_schema_refs_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/referencing__json_schema_refs_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,requests_cache__cache_key_core__hard3_001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/requests_cache__cache_key_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/requests_cache__cache_key_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,responses__request_matcher_core__hard3_001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/responses__request_matcher_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/responses__request_matcher_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,returns__result_pipeline_core__hard3_001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/returns__result_pipeline_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/returns__result_pipeline_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,rfc3986__uri_parse_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/rfc3986__uri_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/rfc3986__uri_parse_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/rich__markup_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/rich__markup_parse_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,ruamel_yaml__roundtrip_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/ruamel_yaml__roundtrip_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/ruamel_yaml__roundtrip_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,schema__nested_validate_core__hard3_001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/schema__nested_validate_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/schema__nested_validate_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,scrapy__item_loader_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/scrapy__item_loader_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/scrapy__item_loader_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,setuptools_scm__version_normalize_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/setuptools_scm__version_normalize_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/setuptools_scm__version_normalize_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,sortedcontainers__sorted_list_core__001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sortedcontainers__sorted_list_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sortedcontainers__sorted_list_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,sphinx__extension_registry_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sphinx__extension_registry_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sphinx__extension_registry_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,sqlalchemy__event_dispatch_core__hard3_001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlalchemy__event_dispatch_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlalchemy__event_dispatch_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,sqlparse__format_filters_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__format_filters_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__format_filters_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,sqlparse__parse_format_core__001,False,build_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__parse_format_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__parse_format_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,sqlparse__parse_split_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__parse_split_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__parse_split_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,sqlparse__token_tree_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__token_tree_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/sqlparse__token_tree_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,starlette__route_matching_core__hard3_001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/starlette__route_matching_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/starlette__route_matching_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,stevedore__extension_manager_core__hard3_001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/stevedore__extension_manager_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/stevedore__extension_manager_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,tabulate__table_format_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tabulate__table_format_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tabulate__table_format_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,tenacity__retry_state_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tenacity__retry_state_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tenacity__retry_state_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,tomlkit__roundtrip_document__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tomlkit__roundtrip_document__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tomlkit__roundtrip_document__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,tox__factor_expression_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tox__factor_expression_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/tox__factor_expression_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,trafaret__validation_rules_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/trafaret__validation_rules_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/trafaret__validation_rules_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,transitions__state_machine_core__hard3_001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/transitions__state_machine_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/transitions__state_machine_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,typer__command_parser_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/typer__command_parser_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/typer__command_parser_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,urllib3__retry_backoff_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/urllib3__retry_backoff_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/urllib3__retry_backoff_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,virtualenv__interpreter_spec_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/virtualenv__interpreter_spec_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/virtualenv__interpreter_spec_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,voluptuous__schema_validate_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/voluptuous__schema_validate_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/voluptuous__schema_validate_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,websockets__handshake_parse_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/websockets__handshake_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/websockets__handshake_parse_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,werkzeug__routing_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/werkzeug__routing_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/werkzeug__routing_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,wheel__metadata_normalize_core__hard3_001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/wheel__metadata_normalize_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/wheel__metadata_normalize_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,wsproto__frame_parse_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/wsproto__frame_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/wsproto__frame_parse_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,xmltodict__xml_parse_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/xmltodict__xml_parse_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/xmltodict__xml_parse_core__001/agent/openhands_events.jsonl,True
