task_id,run_id,model,agent,public_pass,hidden_pass,functional_pass,extraction_ratio,final_score,copied_file_count,copied_loc,repeated_file_reads,repeated_line_reads,tool_error_count,harness_format_error_count,closure_plan_present,self_generated_tests,hidden_risk_discussed,stop_reason,primary_failure,secondary_failure,trajectory_path,evaluation_path,evidence_step_ids,analysis_included,exclusion_reason,run_kind,suite_id,split,task_type,difficulty,dynamic_state_task,contract_review_required,run_status,build_pass,public_executed,hidden_executed,submission_present,copied_measurement_source,source_loc,total_tokens,prompt_tokens,completion_tokens,api_calls,assistant_steps,tool_call_count,repeated_terminal_commands,public_success_step_id,finish_step_id,unsupported_completion_claim,agent_reasoning_error_count,evaluator_environment_error_count,failure_classification_confidence,failure_flags,metadata_path,run_path,submission_path,events_available,evaluation_available
apscheduler__cron_trigger_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/apscheduler__cron_trigger_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,true,true,0.668490,0.331510,6,611,0,0,1,0,true,true,true,completion_signal,passed,none,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/apscheduler__cron_trigger_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/apscheduler__cron_trigger_core__hard3_001/eval/result.json,"[""f73ef790-d144-41d8-8637-b42cd430e0cd"",""3ce7df82-6bd2-422e-9d41-fa7431460745""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,914,2504982,2463443,41539,51,48,48,1,f73ef790-d144-41d8-8637-b42cd430e0cd,,false,0,0,high,"[""tool_execution_errors""]",benchmark/tasks/apscheduler__cron_trigger_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/apscheduler__cron_trigger_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/apscheduler__cron_trigger_core__hard3_001/submission,true,true
celery__signal_dispatch_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/celery__signal_dispatch_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,true,true,0.855362,0.144638,2,343,1,0,2,0,false,true,true,explicit_finish,passed,high_extraction_ratio_proxy,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/celery__signal_dispatch_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/celery__signal_dispatch_core__hard3_001/eval/result.json,"[""d627c88b-ef9e-4523-a102-faa9241d9160"",""f5ab3548-669b-4309-b124-0a7ad1ba57ef"",""a123bd36-ce60-4a85-8cc6-ecf071fecf92"",""0240af54-6d6c-480c-ac14-353a551fcb7f"",""abf875cb-8cb2-407a-9251-b9e7547b22ff""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,401,2771641,2735511,36130,80,35,35,1,d627c88b-ef9e-4523-a102-faa9241d9160,f5ab3548-669b-4309-b124-0a7ad1ba57ef,false,0,0,high,"[""high_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors""]",benchmark/tasks/celery__signal_dispatch_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/celery__signal_dispatch_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/celery__signal_dispatch_core__hard3_001/submission,true,true
distlib__wheel_metadata_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/distlib__wheel_metadata_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.014804,0.000000,1,53,6,0,1,0,false,false,true,completion_signal,hidden_behavior_contract_failure,tool_execution_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/distlib__wheel_metadata_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/distlib__wheel_metadata_core__hard3_001/eval/result.json,"[""37765f1b-44c0-4504-9193-496301424612"",""f8970e98-d81c-4d25-bc66-dae176e0ccc8"",""c6c7ec68-1edf-42fb-869f-14c5d526be4a"",""c0047b53-ef22-4cd9-baca-49c4363ebb51"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,resource_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,3580,1094500,1078032,16468,33,30,30,0,37765f1b-44c0-4504-9193-496301424612,,false,0,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors""]",benchmark/tasks/distlib__wheel_metadata_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/distlib__wheel_metadata_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/distlib__wheel_metadata_core__hard3_001/submission,true,true
flake8__plugin_options_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/flake8__plugin_options_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.246681,0.000000,3,223,0,0,3,0,false,true,true,completion_signal,hidden_interface_or_closure_failure,tool_execution_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/flake8__plugin_options_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/flake8__plugin_options_core__hard3_001/eval/result.json,"[""f54063a9-f200-42c7-b0f9-c965374cbb05"",""c8153592-e065-476b-b6f9-badcc161b08d"",""919e3f99-2d4f-4071-af0c-eae0351e1cf0"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,904,1225290,1201692,23598,33,40,40,1,f54063a9-f200-42c7-b0f9-c965374cbb05,,false,0,0,medium,"[""low_extraction_ratio_proxy"",""tool_execution_errors""]",benchmark/tasks/flake8__plugin_options_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/flake8__plugin_options_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/flake8__plugin_options_core__hard3_001/submission,true,true
glom__spec_eval_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/glom__spec_eval_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.507656,0.000000,2,1061,13,1,0,1,false,false,true,completion_signal,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/glom__spec_eval_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/glom__spec_eval_core__hard3_001/eval/result.json,"[""22102324-f77b-4f75-b103-d1ff33c81591"",""0edb15b7-44e7-46d6-ac6a-e903f57154a0"",""efec91b8-f327-460b-87e8-16c714c99738"",""a6df937e-2c24-4726-b4f9-90f277332c2c"",""22f47088-8cb9-48a2-a934-b9fc9157a570"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,parser_state_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,2090,1824528,1802602,21926,35,41,41,2,22102324-f77b-4f75-b103-d1ff33c81591,,false,0,0,medium,"[""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/glom__spec_eval_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/glom__spec_eval_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/glom__spec_eval_core__hard3_001/submission,true,true
json_logic__evaluator_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/json_logic__evaluator_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.742574,0.000000,1,150,0,0,0,0,true,false,true,completion_signal,hidden_behavior_contract_failure,none,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/json_logic__evaluator_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/json_logic__evaluator_core__hard3_001/eval/result.json,"[""eef1df1c-7ae7-4c44-87f8-167c13777156"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,parser_state_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,202,476068,468964,7104,17,19,19,0,eef1df1c-7ae7-4c44-87f8-167c13777156,,false,0,0,medium,[],benchmark/tasks/json_logic__evaluator_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/json_logic__evaluator_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/json_logic__evaluator_core__hard3_001/submission,true,true
jupyter_server__extension_config_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/jupyter_server__extension_config_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.597656,0.000000,2,153,0,0,2,0,true,true,true,completion_signal,hidden_interface_or_closure_failure,tool_execution_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/jupyter_server__extension_config_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/jupyter_server__extension_config_core__hard3_001/eval/result.json,"[""6682d720-653d-4c41-9e00-24ff374d85f1"",""cf06bb8e-1745-4663-97d0-10393c87192b"",""3e138020-326f-4bc7-9144-4387766f98f7"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,true,true,failed,true,true,true,true,eval.metrics submission footprint,256,1020785,1004539,16246,34,32,32,0,6682d720-653d-4c41-9e00-24ff374d85f1,,false,0,0,medium,"[""tool_execution_errors""]",benchmark/tasks/jupyter_server__extension_config_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/jupyter_server__extension_config_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/jupyter_server__extension_config_core__hard3_001/submission,true,true
mkdocs__plugin_config_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/mkdocs__plugin_config_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.193399,0.000000,3,375,4,1,1,1,false,true,true,completion_signal,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/mkdocs__plugin_config_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/mkdocs__plugin_config_core__hard3_001/eval/result.json,"[""1eef8cda-fabe-410a-ac31-19c9425b2c7e"",""355cfc62-f15d-4383-821a-bc18156eb48f"",""ad9d2b06-eefe-4322-b65d-0a09b73c2b35"",""a7847a0e-2ec3-467e-8d82-2391cd9d2485"",""90021341-32a5-4b9a-968c-01ed611206cb"",""78e8ac7f-2d11-4d06-9755-af4e37a31b68"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,true,true,failed,true,true,true,true,eval.metrics submission footprint,1939,2063338,2035024,28314,53,39,39,2,1eef8cda-fabe-410a-ac31-19c9425b2c7e,,false,0,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors""]",benchmark/tasks/mkdocs__plugin_config_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/mkdocs__plugin_config_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/mkdocs__plugin_config_core__hard3_001/submission,true,true
multidict__multidict_mutation_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/multidict__multidict_mutation_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,true,true,0.989646,0.010354,2,1147,2,0,0,0,false,true,true,completion_signal,passed,high_extraction_ratio_proxy,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/multidict__multidict_mutation_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/multidict__multidict_mutation_core__hard3_001/eval/result.json,"[""c497745e-a6e1-4246-ba4d-ca30b45e2dd9"",""c2a3bf3e-80cc-4cce-904a-22b1d80267a6"",""2ce5252d-309c-41cb-bdc7-5e47b5c44a1f""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,data_model_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,1159,2256749,2221278,35471,40,43,43,3,c497745e-a6e1-4246-ba4d-ca30b45e2dd9,,false,0,0,high,"[""high_extraction_ratio_proxy"",""repeated_exploration""]",benchmark/tasks/multidict__multidict_mutation_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/multidict__multidict_mutation_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/multidict__multidict_mutation_core__hard3_001/submission,true,true
poetry_core__dependency_groups_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/poetry_core__dependency_groups_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.288221,0.000000,4,575,2,1,0,0,false,false,true,completion_signal,hidden_behavior_contract_failure,repeated_exploration,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/poetry_core__dependency_groups_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/poetry_core__dependency_groups_core__hard3_001/eval/result.json,"[""dce93769-12b2-4f4a-adf5-85a145f2d8d6"",""22a04277-6c81-4716-bbae-ddd00316eae0"",""aaeac3ae-8c22-4276-ac46-33f6693758e2"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,data_model_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,1995,2206378,2170334,36044,52,44,44,0,dce93769-12b2-4f4a-adf5-85a145f2d8d6,,false,0,0,medium,"[""repeated_exploration""]",benchmark/tasks/poetry_core__dependency_groups_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/poetry_core__dependency_groups_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/poetry_core__dependency_groups_core__hard3_001/submission,true,true
pyramid__configurator_action_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/pyramid__configurator_action_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.140708,0.000000,4,346,0,0,0,0,true,false,false,completion_signal,hidden_behavior_contract_failure,low_extraction_ratio_proxy,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/pyramid__configurator_action_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/pyramid__configurator_action_core__hard3_001/eval/result.json,"[""1f21b505-4376-4f4d-942c-0baa8d356e2c"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,2459,1458796,1437625,21171,51,36,36,0,1f21b505-4376-4f4d-942c-0baa8d356e2c,,false,0,0,medium,"[""low_extraction_ratio_proxy""]",benchmark/tasks/pyramid__configurator_action_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/pyramid__configurator_action_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/pyramid__configurator_action_core__hard3_001/submission,true,true
responses__request_matcher_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/responses__request_matcher_core__hard3_001,deepseek/deepseek-v4-flash,openhands,,,false,0.311381,0.000000,3,487,2,0,0,1,false,true,true,completion_signal,evaluator_or_environment_error,none,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/responses__request_matcher_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/responses__request_matcher_core__hard3_001/eval/result.json,"[""b135beca-fec3-49a3-85f1-f81db6c13e44"",""c0dbe9f4-bcb7-46d2-b997-1b23d35f78da"",""d45122ae-c345-4c36-af03-1200ca011f68"",""9664ab72-299d-4ba7-a400-7ccc5fff384f"",""eval:build"",""eval:dependency_install_failed""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,third_party_dependency_coupling,hard,false,false,failed,false,false,false,true,eval.metrics submission footprint,1564,1277571,1260616,16955,29,31,31,1,b135beca-fec3-49a3-85f1-f81db6c13e44,,false,0,1,high,"[""repeated_exploration"",""harness_format_errors"",""dependency_install_failed""]",benchmark/tasks/responses__request_matcher_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/responses__request_matcher_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/responses__request_matcher_core__hard3_001/submission,true,true
scrapy__item_loader_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/scrapy__item_loader_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,2.192308,0.000000,6,399,6,4,6,2,false,false,false,completion_signal,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/scrapy__item_loader_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/scrapy__item_loader_core__hard3_001/eval/result.json,"[""b6eacfa7-4ba1-4310-a408-e99a5a17d77a"",""69b20587-fe18-4a52-a9e7-d8c59c28bfdc"",""c5ddeb7c-fe3e-4da3-9da1-7bbfb76be91f"",""0dfbb865-a30f-44f5-ab65-64356dae75af"",""d0534e36-49e8-49b0-91e2-f989d65acfd5"",""dbf77462-481c-4b15-b167-90bd3f5b1e6c"",""0e0a0db4-296b-4c0a-beb9-a24363658db0"",""1248c165-fe1c-4417-850c-611081ad8b8e"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,182,4261247,4197135,64112,84,88,88,8,b6eacfa7-4ba1-4310-a408-e99a5a17d77a,,false,0,0,medium,"[""high_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors""]",benchmark/tasks/scrapy__item_loader_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/scrapy__item_loader_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/scrapy__item_loader_core__hard3_001/submission,true,true
sphinx__extension_registry_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sphinx__extension_registry_core__hard3_001,deepseek/deepseek-v4-flash,openhands,,,false,0.115282,0.000000,5,129,0,0,1,0,false,true,true,completion_signal,build_syntax_or_version_failure,tool_execution_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sphinx__extension_registry_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sphinx__extension_registry_core__hard3_001/eval/result.json,"[""64906364-b28d-43f3-95c9-3f58f081d8b8"",""03da34c1-c7d4-497f-a431-d664ba3baa2b"",""eval:build""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,true,false,failed,false,false,false,true,eval.metrics submission footprint,1119,1860449,1834476,25973,62,42,42,1,64906364-b28d-43f3-95c9-3f58f081d8b8,,false,0,0,high,"[""low_extraction_ratio_proxy"",""tool_execution_errors""]",benchmark/tasks/sphinx__extension_registry_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sphinx__extension_registry_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sphinx__extension_registry_core__hard3_001/submission,true,true
sqlalchemy__event_dispatch_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sqlalchemy__event_dispatch_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,true,true,1.139605,0.000000,8,1502,2,0,1,1,false,true,true,explicit_finish,passed,high_extraction_ratio_proxy,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sqlalchemy__event_dispatch_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sqlalchemy__event_dispatch_core__hard3_001/eval/result.json,"[""c46dddd1-b647-45aa-9784-4c584e29461c"",""ebb5381a-141c-4303-847b-b0132febea20"",""06778ac4-d540-49f4-98c1-574539ec120c"",""73e62f4b-7fe3-49a7-b393-473575b9ea84"",""6cf04002-1109-41c2-a810-0f839a2ee1fb"",""3aecc8c6-df21-4897-854e-7575cadbb4e4""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,1318,4307124,4230222,76902,79,61,61,1,c46dddd1-b647-45aa-9784-4c584e29461c,ebb5381a-141c-4303-847b-b0132febea20,false,0,0,high,"[""high_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors""]",benchmark/tasks/sqlalchemy__event_dispatch_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sqlalchemy__event_dispatch_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/sqlalchemy__event_dispatch_core__hard3_001/submission,true,true
starlette__route_matching_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/starlette__route_matching_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,false,false,0.442667,0.000000,6,332,4,1,1,0,true,false,false,explicit_finish,hidden_interface_or_closure_failure,tool_execution_errors,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/starlette__route_matching_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/starlette__route_matching_core__hard3_001/eval/result.json,"[""1d2df61a-9d51-4d67-9acd-7ca98c8903ea"",""8cec5ba4-69b2-4f76-b7d7-01297b639ade"",""1d753c5f-5745-4c95-ac54-78ae04347d99"",""40e44cd0-1dbd-4832-83f4-142d663f6abc"",""0134a322-42db-45d6-b75b-13374eb9fac7"",""817e7990-01fd-477d-903a-e4cf8e84d78f"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,framework_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,750,1463598,1439967,23631,38,46,46,3,1d2df61a-9d51-4d67-9acd-7ca98c8903ea,8cec5ba4-69b2-4f76-b7d7-01297b639ade,true,1,0,medium,"[""repeated_exploration"",""tool_execution_errors"",""unsupported_completion_claim""]",benchmark/tasks/starlette__route_matching_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/starlette__route_matching_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/starlette__route_matching_core__hard3_001/submission,true,true
tox__factor_expression_core__hard3_001,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/tox__factor_expression_core__hard3_001,deepseek/deepseek-v4-flash,openhands,true,true,true,0.863971,0.136029,1,235,0,0,0,0,false,false,true,explicit_finish,passed,high_extraction_ratio_proxy,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/tox__factor_expression_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/tox__factor_expression_core__hard3_001/eval/result.json,"[""45870fed-c848-4ff4-80bf-6b0b0617ede5"",""45e359b8-f8df-4d0d-8282-d1277aca5cae""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4,hard50,parser_state_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,272,1483351,1459540,23811,58,30,30,1,45870fed-c848-4ff4-80bf-6b0b0617ede5,45e359b8-f8df-4d0d-8282-d1277aca5cae,false,0,0,high,"[""high_extraction_ratio_proxy""]",benchmark/tasks/tox__factor_expression_core__hard3_001/metadata.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/tox__factor_expression_core__hard3_001/run.json,experiments/python/openhands/deepseek-v4-flash/batch3-flash-20260707-wave2wave4/tox__factor_expression_core__hard3_001/submission,true,true
